header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Frans Mortelmansstraat 46,2273 LE Voorburg        ,https://www.funda.nl/en/koop/voorburg/appartement-42686243-frans-mortelmansstraat-46/?navigateSource=resultlist,20220130_124846,"€ 335,000 kosten koper","€ 4,036    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Under offer,Available in consultation,€ 185.86 per month,Galleried apartment (apartment),Resale property,1992,Shed roof covered with metal and other,Living area83 m²External storage space5 m²,83 m²,5 m²,220 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,1st floor,Elevator and mechanical ventilation,D        What does this mean?,Double glazing and insulated walls,Communal central heating,Electrical boiler,Full ownership,Full ownership,Full ownership,Alongside a quiet road and in center,Storage box,Electricity,Underground parking,Public parking,Yes,Yes,Yes (€ 185.86 per month),Yes,Yes,Yes,no
