header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Barbusselaan 41,1102 TS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42545229-barbusselaan-41/?navigateSource=resultlist,20220130_204338,"€ 250,000 kosten koper","€ 4,630    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (54 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 86.90 per month,Apartment with shared street entrance (apartment),Resale property,1984,Flat roof covered with asphalt roofing,Living area54 m²Exterior space attached to the building4 m²External storage space5 m²,54 m²,4 m²,5 m²,164 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,3rd floor,Passive ventilation system and TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired from 2015, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-01-2035),Paid until 31-01-2035,Balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 86.90 per month),Yes,Yes,Yes,no
