header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Zandkrab 21,5658 AH Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-88993165-zandkrab-21/?navigateSource=resultlist,20220201_011023,"€ 550,000 kosten koper","€ 3,642    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (151 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,2000,Living area151 m²Exterior space attached to the building5 m²External storage space18 m²,151 m²,5 m²,18 m²,263 m²,530 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,"Skylight, rolldown shutters, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,CH boiler,263 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and side garden,"138 m² (11,5 meter deep and 12 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Electricity,Parking on private property and public parking,no
