header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eerste Constantijn Huygensstraat 61 3,1054 BT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41236977-eerste-constantijn-huygensstraat-61-3/?navigateSource=resultlist,20220130_193011,"€ 445,000 kosten koper","€ 7,946    The asking price per m² (€ 445,000) is calculated by dividing the asking price of the home by the living area (56 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,€ 75.00 per month,Upstairs apartment (apartment),Resale property,Before 1906,Living area56 m²Exterior space attached to the building2 m²,56 m²,2 m²,197 m³,2 rooms (1 bedroom),1 bathroom,Bath and toilet,1 story,3rd floor,Mechanical ventilation and TV via cable,C        What does this mean?,"Double glazing, energy efficient window and insulated walls",CH boiler,CH boiler,"HR (gas-fired combination boiler from 2006, in ownership)",Full ownership,"In center, in residential district and unobstructed surrounding view",French balcony present,"Paid parking, public parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 75.00 per month),Yes,Yes,Yes,no
