header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Picardiehof 34,5627 HL Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42446613-picardiehof-34/?navigateSource=resultlist,20220128_073156,"€ 500,000 kosten koper","€ 3,125    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1978,Gable roof covered with roof tiles,Living area160 m²Other space inside the building21 m²Exterior space attached to the building7 m²External storage space3 m²,160 m²,21 m²,7 m²,3 m²,299 m²,637 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Hipbath, shower and toilet",3 stories,"Outdoor awning, skylight, optical fibre, passive ventilation system, rolldown shutters, flue, sliding door and TV via cable",C        What does this mean?,"Double glazing, energy efficient window and insulated walls",CH boiler and fireplace,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",299 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"115 m² (10 meter deep and 11,46 meter broad)",Located at the west accessible via the rear,Balcony present,Built-in,1 car,Electricity and running water,Insulated walls,Parking on private property and public parking,no
