header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Type of parking facilities,error
Bredelaan 6,9686 PW Beerta        ,https://www.funda.nl/en/koop/beerta/huis-42503587-bredelaan-6/?navigateSource=resultlist,20220129_080618,"€ 395,000 kosten koper","€ 2,365    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (167 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1988,Combination roof covered with roof tiles,Living area167 m²Other space inside the building26 m²,167 m²,26 m²,931 m²,500 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,Sliding door,C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",Hot air heating,Gas water heater,931 m²,Full ownership,"Alongside a quiet road, on navigable waterway and unobstructed surrounding view",Surrounded by garden,Built-in,1 car,Parking on private property,no
