header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Vloedstraat 39,8226 DK Lelystad        ,https://www.funda.nl/en/koop/lelystad/huis-88996090-vloedstraat-39/?navigateSource=resultlist,20220129_172104,"€ 339,000 kosten koper","€ 2,802    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 299,000 kosten koper",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1983,Gable roof covered with roof tiles,Living area121 m²Exterior space attached to the building16 m²,121 m²,16 m²,245 m²,375 m³,5 rooms (4 bedrooms),1 bathroom,"Bath, shower and toilet",2 stories and a attic,"Optical fibre, mechanical ventilation, passive ventilation system and solar panels",A        What does this mean?,"Roof insulation, double glazing, energy efficient window and insulated walls",CH boiler,CH boiler,"2013, in ownership",245 m²,Full ownership,Back garden and front garden,Attached brick storage,Electricity and running water,Attached wooden garage,1 car,Electricity and running water,Parking on private property and public parking,no
