header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Marnixlaan 48,3552 HE Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42654201-marnixlaan-48/?navigateSource=resultlist,20220131_154250,"€ 289,000 kosten koper","€ 4,188    The asking price per m² (€ 289,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 94.31 per month,Upstairs apartment (apartment),Resale property,1919,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area69 m²Exterior space attached to the building7 m²,69 m²,7 m²,221 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,1 story,Sliding door,F        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2010, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Balcony present,Public parking,Yes,Yes,Yes (€ 94.31 per month),Yes,Yes,Yes,no
