header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Adriaan van Leeuwenlaan 15,2493 CP Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42671563-adriaan-van-leeuwenlaan-15/?navigateSource=resultlist,20220131_233242,"€ 425,000 kosten koper","€ 3,664    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,2007,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area116 m²External storage space5 m²,116 m²,5 m²,116 m²,425 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Shower and toilet,3 stories,"Balanced ventilation system, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2005, in ownership)",116 m²,Long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Back garden and front garden,"38 m² (6,89 meter deep and 5,48 meter broad)",Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Public parking,no
