header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Meipoortstraat 38,6981 DL Doesburg        ,https://www.funda.nl/en/koop/doesburg/huis-42536170-meipoortstraat-38/?navigateSource=resultlist,20220128_050516,"€ 425,000 kosten koper","€ 1,557    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (273 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Single-family home, row house (official/company house or apartment)",Resale property,1934,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Combination roof covered with asphalt roofing and roof tiles,Living area273 m²Other space inside the building31 m²Exterior space attached to the building69 m²,273 m²,31 m²,69 m²,250 m²,"1,277 m³",7 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories and a basement,"Skylight, passive ventilation system and TV via cable",Not required,Roof insulation,CH boiler,CH boiler,"Nefit smart line basic hrc (gas-fired combination boiler from 2007, in ownership)",250 m²,Full ownership,In center,Roof terrace present,Built-in,1 car,Electricity and heating,No insulation,"Paid parking, public parking and resident's parking permits",no
