header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Leeuwerikstraat 56 A,1021 GN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42676123-leeuwerikstraat-56-a/?navigateSource=resultlist,20220130_204532,"€ 340,000 kosten koper","€ 8,095    The asking price per m² (€ 340,000) is calculated by dividing the asking price of the home by the living area (42 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 65.00 per month,Ground-floor apartment (apartment),Resale property,1921,Gable roof covered with roof tiles,Living area42 m²Exterior space attached to the building80 m²External storage space6 m²,42 m²,80 m²,6 m²,164 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,Ground floor,D        What does this mean?,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler, in ownership)",Municipal long-term lease (end date of long-term lease:  31-12-2054),Paid until 31-12-2054,Back garden and side garden,40 m² (5 meter deep and 8 meter broad),Located at the southeast accessible via the rear,Detached brick storage,Paid parking and public parking,Yes,Yes,Yes (€ 65.00 per month),Yes,Yes,Yes,no
