header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eastonstraat 186,1068 JG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42681907-eastonstraat-186/?navigateSource=resultlist,20220129_093446,"€ 385,000 kosten koper","€ 4,278    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,€ 309.00 per month,Apartment with shared street entrance (apartment),Resale property,1964,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area90 m²Exterior space attached to the building8 m²External storage space6 m²,90 m²,8 m²,6 m²,291 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,8 stories,3rd floor,Elevator and TV via cable,E        What does this mean?,Floor insulation,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-07-2036),"€ 113,55 per year","Alongside park, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,No insulation,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 309.00 per month),Yes,Yes,Yes,no
