header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Bouwnummer (Bouwnr. 36),9514 Gasselternijveen        ,https://www.funda.nl/en/koop/gasselternijveen/bouwgrond-49453918-bouwnummer-bouwnr-36/?navigateSource=resultlist,20220129_060204,"€ 131,000 vrij op naam",6+ months,Sold under reservation,Available in consultation,Building plot,840 m²,no
