header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Valeriaanstraat 90,3765 ES Soest        ,https://www.funda.nl/en/koop/soest/huis-88904298-valeriaanstraat-90/?navigateSource=resultlist,20220129_032943,"€ 599,000 kosten koper","€ 3,153    The asking price per m² (€ 599,000) is calculated by dividing the asking price of the home by the living area (190 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,"Single-family home, corner house (drive-in residential property)",Resale property,1970,Flat roof covered with asphalt roofing,Living area190 m²Exterior space attached to the building42 m²External storage space12 m²,190 m²,42 m²,12 m²,273 m²,614 m³,8 rooms (6 bedrooms),3 bathrooms,"Bath, shower and 3 toilets",4 stories,"Air conditioning, flue and sliding door",C        What does this mean?,"Roof insulation, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2006, in ownership)",273 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district",Back garden and front garden,"0,01 meter deep and 0,01 meter broad",Roof terrace present and balcony present,Detached wooden storage,Electricity and running water,"Roof insulation, double glazing and floor insulation",Parking on private property and public parking,no
