header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Energy label,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eerste Atjehstraat 162 -2,1094 KX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42541485-eerste-atjehstraat-162-2/?navigateSource=resultlist,20220130_182516,"€ 340,000 kosten koper","€ 6,939    The asking price per m² (€ 340,000) is calculated by dividing the asking price of the home by the living area (49 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 133.00 per month,Apartment with shared street entrance,Resale property,1911,Living area49 m²,49 m²,161 m³,2 rooms (1 bedroom),1 story,D        What does this mean?,Yes,Yes,Yes (€ 133.00 per month),Yes,Yes,Yes,no
