header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Schillingdreef 30,3446 XM Woerden        ,https://www.funda.nl/en/koop/woerden/huis-42686028-schillingdreef-30/?navigateSource=resultlist,20220130_155210,"€ 450,000 kosten koper","€ 3,571    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1997,Flat roof,Living area126 m²Exterior space attached to the building33 m²External storage space9 m²,126 m²,33 m²,9 m²,154 m²,399 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Outdoor awning, mechanical ventilation, rolldown shutters and solar panels",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit Pro Line (gas-fired combination boiler from 2009, in ownership)",154 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"64 m² (11,15 meter deep and 5,71 meter broad)",Located at the northeast accessible via the rear,Roof terrace present,Detached brick storage,Electricity,Public parking,no
