header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
Michiel de Ruijterstraat 58,5684 BM Best        ,https://www.funda.nl/en/koop/best/huis-42684754-michiel-de-ruijterstraat-58/?navigateSource=resultlist,20220129_022114,"€ 269,000 kosten koper","€ 2,637    The asking price per m² (€ 269,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1967,Gable roof covered with roof tiles,Living area102 m²Other space inside the building18 m²External storage space12 m²,102 m²,18 m²,12 m²,151 m²,426 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,G        What does this mean?,Roof insulation and partly double glazed,CH boiler,Gas-fired boiler,"Burnham (gas-fired, in ownership)",151 m²,Full ownership,In residential district,Back garden and front garden,"33 m² (6 meter deep and 5,5 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Electricity,Public parking,no
