header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Basilicumveld 7,3124 CA Schiedam        ,https://www.funda.nl/en/koop/schiedam/huis-42676611-basilicumveld-7/?navigateSource=resultlist,20220129_020900,"€ 389,000 kosten koper","€ 3,536    The asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1992,With carpets and curtains,Gable roof covered with roof tiles,Living area110 m²Other space inside the building5 m²External storage space3 m²,110 m²,5 m²,3 m²,129 m²,375 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Mechanical ventilation,B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Gas-fired combination boiler from 2021, in ownership",129 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-11-2090),Paid until 01-12-2041,Alongside a quiet road and in residential district,Back garden and front garden,"55 m² (10 meter deep and 5,5 meter broad)",Located at the north accessible via the rear,Built-in,Electricity,Public parking,no
