header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Bekenlaan 12,3448 XC Woerden        ,https://www.funda.nl/en/koop/woerden/huis-42660890-bekenlaan-12/?navigateSource=resultlist,20220128_053755,"€ 595,000 kosten koper","€ 3,650    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,"Single-family home, row house (drive-in residential property)",Resale property,1978,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area163 m²Other space inside the building54 m²Exterior space attached to the building14 m²,163 m²,54 m²,14 m²,183 m²,688 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories and a basement,"Outdoor awning, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler and partial floor heating,CH boiler,"HR (gas-fired combination boiler from 2015, in ownership)",183 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,"67 m² (11,5 meter deep and 5,85 meter broad)",Located at the southeast accessible via the rear,Roof terrace present,Built-in,1 car,"Electrical door, electricity and running water",Parking on private property and public parking,no
