header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Roerstraat 77 I,1078 LK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42695977-roerstraat-77-i/?navigateSource=resultlist,20220130_184004,"€ 650,000 kosten koper","€ 8,553    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,€ 166.00 per month,Upstairs apartment (apartment),Resale property,1930,Living area76 m²Exterior space attached to the building19 m²External storage space13 m²,76 m²,19 m²,13 m²,287 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Mechanical ventilation,Not available,CH boiler,CH boiler,"Remeha HR (gas-fired combination boiler from 2009, in ownership)",Municipal long-term lease (end date of long-term lease:  15-04-2054),Paid until 15-04-2054,"Alongside a quiet road, in center and in residential district",Roof terrace present,Built-in,Electricity,Paid parking,Yes,Yes,Yes (€ 166.00 per month),Yes,Yes,Yes,no
