header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Steffensberg 30,9431 CZ Westerbork        ,https://www.funda.nl/en/koop/westerbork/huis-42517256-steffensberg-30/?navigateSource=resultlist,20220129_035313,"€ 299,500 kosten koper","€ 2,124    The asking price per m² (€ 299,500) is calculated by dividing the asking price of the home by the living area (141 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 325,000 kosten koper",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1983,Gable roof covered with roof tiles,Living area141 m²Other space inside the building20 m²Exterior space attached to the building8 m²,141 m²,20 m²,8 m²,273 m²,568 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",3 stories,"Mechanical ventilation, flue, sliding door, TV via cable and solar panels",A        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2014, in ownership)",273 m²,Full ownership,"Back garden, front garden and side garden","128 m² (15 meter deep and 8,5 meter broad)",Located at the east accessible via the rear,Attached brick storage,Electricity and heating,Completely insulated,Parking on private property,no
