header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Julianaweg 411,3523 XE Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-88040718-julianaweg-411/?navigateSource=resultlist,20220131_161510,"€ 645,000 kosten koper","€ 5,287    The asking price per m² (€ 645,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1931,Combination roof covered with asphalt roofing and roof tiles,Living area122 m²External storage space5 m²,122 m²,5 m²,96 m²,409 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Air conditioning and solar panels,B        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Gas-fired from 2015, in ownership",96 m²,Full ownership,In residential district,Back garden,30 m² (6 meter deep and 5 meter broad),Located at the west accessible via the rear,Paid parking and resident's parking permits,no
