header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,CH boiler,Ownership situation,Fees,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ferdinand Bolstraat 136 D,1072 LR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42672895-ferdinand-bolstraat-136-d/?navigateSource=resultlist,20220130_213327,"€ 850,000 kosten koper","€ 7,944    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 155 per month,2 weeks,Available,Available in consultation,€ 155.00 per month,Upstairs apartment (apartment),Resale property,2016,Combination roof,Living area107 m²Exterior space attached to the building5 m²,107 m²,5 m²,344 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,Elevator and TV via cable,A        What does this mean?,Completely insulated,"CH boiler, complete floor heating and heat recovery unit","Gas-fired combination boiler from 2016, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-08-2065),"€ 2.191,03 per year",In residential district,Built-in,Paid parking,Yes,Yes,Yes (€ 155.00 per month),Yes,Yes,Yes,no
