header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zomerkade 13,2353 TW Leiderdorp        ,https://www.funda.nl/en/koop/leiderdorp/appartement-88048635-zomerkade-13/?navigateSource=resultlist,20220128_063426,"€ 445,000 kosten koper","€ 4,198    The asking price per m² (€ 445,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 131.00 per month,Galleried apartment (apartment),Resale property,1986,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area106 m²Exterior space attached to the building10 m²External storage space4 m²,106 m²,10 m²,4 m²,318 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,1st floor,"Air conditioning, mechanical ventilation, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2017, in ownership)",Full ownership,"Alongside a quiet road, alongside water, in residential district, freestanding location and unobstructed surrounding view",Back garden and front garden,"53 m² (9,94 meter deep and 5,3 meter broad)",Located at the south accessible via the rear,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 131.00 per month),Yes,Yes,Yes,no
