header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Oude Landgraaf 132,6373 BC Landgraaf        ,https://www.funda.nl/en/koop/landgraaf/huis-88035841-oude-landgraaf-132/?navigateSource=resultlist,20220129_195305,"€ 250,000 kosten koper","€ 1,953    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1930,Gable roof covered with roof tiles,Living area128 m²Other space inside the building21 m²External storage space21 m²,128 m²,21 m²,21 m²,672 m²,509 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories and a basement,"Skylight, rolldown shutters and flue",G        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Nefit HR toestel (gas-fired combination boiler from 2018, in ownership)",672 m²,Full ownership,Alongside a quiet road,Back garden,"0,01 meter deep and 0,01 meter broad",Located at the northeast accessible via the rear,Detached brick storage,Electricity,Public parking,no
