header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bezuidenhoutseweg 80 d,2594 AX Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42548321-bezuidenhoutseweg-80-d/?navigateSource=resultlist,20220131_201740,"€ 550,000 kosten koper","€ 4,472    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 246.97 per month,Galleried apartment,Resale property,1994,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area123 m²Exterior space attached to the building9 m²External storage space17 m²,123 m²,9 m²,17 m²,373 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",1 story,5th floor,Elevator and mechanical ventilation,B            1.27What does this mean?,Completely insulated,District heating,District heating,Full ownership,Full ownership,On the edge of a forest and alongside busy road,Balcony present,Storage box,Electricity,Parking place,"Paid parking, parking on private property, public parking and resident's parking permits",Yes,Yes,Yes (€ 246.97 per month),Yes,Yes,Yes,no
