header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kruisplein 1028,3012 CC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42439317-kruisplein-1028/?navigateSource=resultlist,20220126_163648,"€ 1,100,000 kosten koper","€ 5,500    The asking price per m² (€ 1,100,000) is calculated by dividing the asking price of the home by the living area (200 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 1,165,000 kosten koper",4 months,Sold under reservation,Available in consultation,€ 310.67 per month,Apartment with shared street entrance (apartment),Resale property,2013,Living area200 m²Exterior space attached to the building36 m²,200 m²,36 m²,615 m³,4 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,Bath and 2 toilets,1 story,20th floor,Elevator,A        What does this mean?,Completely insulated,District heating and heat recovery unit,Central facility,Municipal long-term lease,Bought off for eternity,"In center, freestanding location and unobstructed surrounding view",Balcony present,Parking garage,Yes,Yes,Yes (€ 310.67 per month),Yes,Yes,Yes,no
