header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bouvigne 27 4,1083 BP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42672435-bouvigne-27-4/?navigateSource=resultlist,20220129_010711,"€ 145,000 kosten koper","€ 9,667    The asking price per m² (€ 145,000) is calculated by dividing the asking price of the home by the living area (15 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 30.00 per month,Upstairs apartment (apartment),Resale property,1959,Gable roof,Living area15 m²,15 m²,51 m³,1 room (1 bedroom),1 bathroom,Shower and toilet,1 story,4th floor,Skylight and passive ventilation system,G        What does this mean?,"Roof insulation, energy efficient window and insulated walls",Electric heating,Electrical boiler,Long-term lease,Paid until 01-12-2058,In residential district,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 30.00 per month),Yes,Yes,Yes,no
