header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Singelweg 12,4571 KD Axel        ,https://www.funda.nl/en/koop/axel/huis-42519565-singelweg-12/?navigateSource=resultlist,20220129_040516,"€ 150,000 kosten koper","€ 2,308    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 150,000) is calculated by dividing the asking price of the home by the living area (65 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1910,Gable roof covered with roof tiles,Living area65 m²External storage space6 m²,65 m²,6 m²,137 m²,225 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,2 stories,Passive ventilation system and TV via cable,F        What does this mean?,Double glazing,CH boiler and gas heater,CH boiler,"Gas-fired combination boiler from 2009, in ownership",137 m²,Full ownership,Back garden and front garden,60 m² (10 meter deep and 6 meter broad),Located at the northeast accessible via the rear,Detached wooden storage,Public parking,no
