header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester D. Kooimanweg 1041,1444 CK Purmerend        ,https://www.funda.nl/en/koop/purmerend/appartement-42657239-burgemeester-d-kooimanweg-1041/?navigateSource=resultlist,20220129_035933,"€ 235,000 kosten koper","€ 3,983    The asking price per m² (€ 235,000) is calculated by dividing the asking price of the home by the living area (59 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1976,Flat roof covered with asphalt roofing,Living area59 m²Exterior space attached to the building10 m²External storage space8 m²,59 m²,10 m²,8 m²,181 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,10th floor,"Elevator, sliding door and TV via cable",B        What does this mean?,CH boiler,CH boiler,"Intergas HRE Combi (gas-fired combination boiler from 2016, in ownership)",Full ownership,Alongside a quiet road and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
