header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,error
Mesdaglaan 91,6813 GN Arnhem        ,https://www.funda.nl/en/koop/arnhem/huis-42655002-mesdaglaan-91/?navigateSource=resultlist,20220130_144452,"€ 525,000 kosten koper","€ 4,134    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1959,Flat roof,Living area127 m²Other space inside the building13 m²Exterior space attached to the building9 m²External storage space16 m²,127 m²,13 m²,9 m²,16 m²,345 m²,505 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,C        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler and fireplace,CH boiler,"Kombi Kompakt HRE 28/24A (2018, to rent)",345 m²,Full ownership,In residential district and unobstructed surrounding view,"Back garden, front garden and side garden","94 m² (8,5 meter deep and 11 meter broad)",Located at the southeast accessible via the rear,Balcony present,Detached brick garage,1 car,Parking on private property and public parking,no
