header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Garden,Type of garage,Capacity,error
Kampweg 6,7433 AP Schalkhaar        ,https://www.funda.nl/en/koop/schalkhaar/huis-42688852-kampweg-6/?navigateSource=resultlist,20220128_083552,"€ 547,000 kosten koper","€ 3,852    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 547,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 20, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1993,Gable roof covered with roof tiles,Living area142 m²Other space inside the building23 m²Exterior space attached to the building22 m²,142 m²,23 m²,22 m²,318 m²,579 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2014, in ownership)",318 m²,Surrounded by garden,Attached brick garage and carport,1 car,no
