header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,error
Desselstraat 22,1066 LT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42541472-desselstraat-22/?navigateSource=resultlist,20220130_230631,"€ 550,000 kosten koper","€ 4,264    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1991,Flat roof covered with asphalt roofing,Living area129 m²Other space inside the building5 m²Exterior space attached to the building8 m²External storage space3 m²,129 m²,5 m²,8 m²,3 m²,102 m²,460 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,Shower and 2 toilets,3 stories,"Mechanical ventilation, flue, sliding door and TV via cable",C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2006, in ownership)",102 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-09-2040),Alongside a quiet road and in residential district,Back garden,"47 m² (8,5 meter deep and 5,5 meter broad)",Located at the west,Balcony present,Built-in,no
