header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Weidehof 6,7772 GX Hardenberg        ,https://www.funda.nl/en/koop/hardenberg/huis-42682123-weidehof-6/?navigateSource=resultlist,20220129_044220,"€ 325,000 kosten koper","€ 2,444    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (133 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 25, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1980,Gable roof covered with roof tiles,Living area133 m²Other space inside the building19 m²Exterior space attached to the building9 m²,133 m²,19 m²,9 m²,339 m²,530 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Outdoor awning, skylight, passive ventilation system and TV via cable",C        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",339 m²,Full ownership,In residential district,Back garden and front garden,"137 m² (14 meter deep and 9,75 meter broad)",Located at the south,Attached brick garage,1 car,"Electricity, heating and running water",Parking on private property,no
