header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Postjeskade 133 -1,1058 DM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42677535-postjeskade-133-1/?navigateSource=resultlist,20220131_004439,"€ 450,000 kosten koper","€ 7,031    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 68 per month,2 weeks,Under offer,Available in consultation,€ 68.00 per month,Upstairs apartment (apartment),Resale property,1935,Partly furnished with carpets and curtains and renovation project,Living area64 m²Exterior space attached to the building5 m²,64 m²,5 m²,206 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,2nd floor,Mechanical ventilation and TV via cable,E        What does this mean?,CH boiler,CH boiler,"Intergas (2017, in ownership)",Full ownership,"Alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view","Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 68.00 per month),Yes,No,Yes,no
