header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Op de Weijer 6,6351 CS Bocholtz        ,https://www.funda.nl/en/koop/bocholtz/huis-88038491-op-de-weijer-6/?navigateSource=resultlist,20220128_054533,"€ 285,000 kosten koper","€ 2,908    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 17, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1980,Gable roof covered with roof tiles,Living area98 m²Other space inside the building43 m²Exterior space attached to the building23 m²,98 m²,43 m²,23 m²,215 m²,515 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,Sliding door,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Combination boiler from 2001, in ownership",215 m²,Full ownership,Alongside a quiet road,Back garden and front garden,"0,01 meter deep and 0,01 meter broad",Attached brick garage,1 car,Electrical door,Parking on private property and public parking,no
