header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of parking facilities,error
Gageldonk 117,5235 CT Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-88970313-gageldonk-117/?navigateSource=resultlist,20220201_111510,"€ 300,000 kosten koper","€ 2,913    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1983,Gable roof covered with roof tiles,Living area103 m²Other space inside the building3 m²External storage space9 m²,103 m²,3 m²,9 m²,155 m²,405 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a loft,"Outdoor awning, mechanical ventilation, rolldown shutters, flue, sliding door and TV via cable",C        What does this mean?,Partly double glazed,CH boiler and wood heater,CH boiler and electrical boiler,"Remeha Avanta (gas-fired combination boiler from 2008, to rent)",155 m²,Full ownership,"Alongside a quiet road, alongside water, sheltered location and in residential district",Back garden and front garden,"69 m² (13,2 meter deep and 5,25 meter broad)",Located at the south,Detached wooden storage,No insulation,Public parking,no
