header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Singelstraat 32,3513 BP Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42670379-singelstraat-32/?navigateSource=resultlist,20220131_152722,"€ 489,000 kosten koper","€ 6,112    The asking price per m² (€ 489,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1915,Combination roof,Living area80 m²,80 m²,69 m²,270 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories,D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2015, in ownership",69 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"23 m² (4,63 meter deep and 5,04 meter broad)",Located at the southwest,Paid parking and public parking,no
