header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Berlagezoom 49,2662 EE Bergschenhoek        ,https://www.funda.nl/en/koop/bergschenhoek/huis-42662378-berlagezoom-49/?navigateSource=resultlist,20220129_082947,"€ 550,000 kosten koper","€ 3,548    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (155 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,"Single-family home, row house",Resale property,2015,Gable roof covered with roof tiles,Living area155 m²Other space inside the building1 m²Exterior space attached to the building9 m²External storage space5 m²,155 m²,1 m²,9 m²,5 m²,122 m²,543 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet","3 stories, a/an loft and a basement",Skylight and mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"HR-E Ketel (gas-fired from 2015, in ownership)",122 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,"48 m² (9,5 meter deep and 5 meter broad)",Located at the southeast accessible via the rear,Balcony present,Detached wooden storage,Parking place,Parking on private property,no
