header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Baerlestraat 144 -boven,1071 BE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42684129-van-baerlestraat-144-boven/?navigateSource=resultlist,20220130_163536,"€ 2,350,000 kosten koper","€ 8,902    The asking price per m² (€ 2,350,000) is calculated by dividing the asking price of the home by the living area (264 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 100.00 per month,Upstairs apartment (apartment),Resale property,1900,Monumental building,Flat roof,Living area264 m²Exterior space attached to the building9 m²,264 m²,9 m²,998 m³,7 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,Bath and toilet,3 stories,Mechanical ventilation and flue,Not available,Double glazing,"CH boiler, gas heater and partial floor heating",CH boiler,Nefit (gas-fired combination boiler from 2013),Full ownership,Full ownership,Full ownership,Unobstructed surrounding view,Roof terrace present and balcony present,Paid parking and resident's parking permits,Yes,No,Yes (€ 100.00 per month),No,No,Yes,no
