header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Guntersteinweg 171,2531 JV Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42656062-guntersteinweg-171/?navigateSource=resultlist,20220131_232802,"€ 350,000 kosten koper","€ 3,182    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 196.00 per month,Apartment with shared street entrance (apartment),Resale property,2010,Flat roof,Living area110 m²Exterior space attached to the building11 m²External storage space6 m²,110 m²,11 m²,6 m²,354 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,4th floor,"Elevator, mechanical ventilation and sliding door",A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Ferroli (gas-fired combination boiler from 2010, in ownership)",Municipal long-term lease,Bought off for eternity,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Parking place,Parking on private property,Yes,Yes,Yes (€ 196.00 per month),Yes,Yes,Yes,no
