header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Meerkensloop 12,5384 WP Heesch        ,https://www.funda.nl/en/koop/heesch/huis-88032901-meerkensloop-12/?navigateSource=resultlist,20220128_011054,"€ 350,000 kosten koper","€ 2,593    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2018,Gable roof covered with roof tiles,Living area135 m²External storage space6 m²,135 m²,6 m²,123 m²,485 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Rolldown shutters and solar panels,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Atag ( combination boiler from 2018, in ownership)",123 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"47 m² (8,7 meter deep and 5,35 meter broad)",Located at the north accessible via the rear,Detached wooden storage,Electricity,Public parking,no
