header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Zeelsterstraat 93 l,5652 EC Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42541329-zeelsterstraat-93-l/?navigateSource=resultlist,20220201_011920,"€ 390,000 kosten koper","€ 3,451    The asking price per m² (€ 390,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1953,Gable roof covered with roof tiles,Living area113 m²Other space inside the building7 m²Exterior space attached to the building3 m²External storage space10 m²,113 m²,7 m²,3 m²,10 m²,127 m²,423 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Sliding door,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2017, in ownership)",127 m²,Full ownership,In residential district,Back garden,72 m² (12 meter deep and 6 meter broad),Located at the southeast accessible via the rear,Detached brick storage,Public parking,no
