header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
Dr. Benthemstraat 26,7514 CM Enschede        ,https://www.funda.nl/en/koop/enschede/huis-42681027-dr-benthemstraat-26/?navigateSource=resultlist,20220128_065221,"€ 325,000 kosten koper","€ 2,664    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1923,Gable roof covered with roof tiles,Living area122 m²Other space inside the building5 m²Exterior space attached to the building3 m²External storage space9 m²,122 m²,5 m²,3 m²,9 m²,179 m²,469 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories and a basement,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",179 m²,Full ownership,Back garden,"72 m² (11 meter deep and 6,5 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Electricity,Public parking,no
