header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Lennepstraat 71,2985 TL Ridderkerk        ,https://www.funda.nl/en/koop/ridderkerk/appartement-88909489-van-lennepstraat-71/?navigateSource=resultlist,20220128_022549,"€ 239,000 kosten koper","€ 3,064    The asking price per m² (€ 239,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 156.00 per month,Apartment with shared street entrance (apartment),Resale property,1968,Flat roof,Living area78 m²Exterior space attached to the building5 m²External storage space5 m²,78 m²,5 m²,5 m²,240 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,Passive ventilation system and TV via cable,G        What does this mean?,Communal central heating,Gas water heater,Full ownership,"Alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 156.00 per month),Yes,Yes,Yes,no
