header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ceramstraat 26,9715 JP Groningen        ,https://www.funda.nl/en/koop/groningen/appartement-42670364-ceramstraat-26/?navigateSource=resultlist,20220129_172639,"€ 325,000 kosten koper","€ 3,457    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,Ground-floor apartment (apartment),Resale property,1936,Flat roof covered with asphalt roofing,Living area94 m²Exterior space attached to the building2 m²External storage space7 m²,94 m²,2 m²,7 m²,344 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,Ground floor,"Mechanical ventilation, flue and TV via cable",C        What does this mean?,"Double glazing, energy efficient window and insulated walls",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2007, in ownership)",Full ownership,Sheltered location and in residential district,Back garden,"78 m² (13,5 meter deep and 6,25 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,No insulation,Public parking,Yes,No,No,No,No,Yes,no
