header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities,error
Wilteindstraat 13,5051 SN Goirle        ,https://www.funda.nl/en/koop/goirle/huis-42587911-wilteindstraat-13/?navigateSource=resultlist,20220127_213743,"€ 375,000 kosten koper","€ 3,440    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 387,500 kosten koper",3 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1970,Bouwkundige keuring,Living area109 m²Exterior space attached to the building12 m²External storage space80 m²,109 m²,12 m²,80 m²,326 m²,380 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,D        What does this mean?,Partly double glazed,CH boiler,CH boiler and gas water heater,"Intergas HR (gas-fired combination boiler from 2017, in ownership)",326 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","170 m² (20 meter deep and 8,5 meter broad)",Located at the northeast accessible via the rear,Detached brick garage,1 car,Electricity,no
