header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Type of garage,Type of parking facilities,error
Minderbroedersstraat 2,6041 JV Roermond        ,https://www.funda.nl/en/koop/roermond/huis-41317535-minderbroedersstraat-2/?navigateSource=resultlist,20220127_213351,"€ 975,000 kosten koper","€ 2,431    The asking price per m² (€ 975,000) is calculated by dividing the asking price of the home by the living area (401 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,"Desirable residence/villa, semi-detached residential property",Resale property,1870,"Protected townscape or village view (permit needed for alterations), listed building (national monument) and monumental building",Gable roof covered with roof tiles,Living area401 m²Other space inside the building90 m²Exterior space attached to the building20 m²,401 m²,90 m²,20 m²,270 m²,"2,214 m³",13 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets","2 stories, a/an attic and a basement","Alarm installation, skylight, mechanical ventilation, flue and TV via cable",Not required,"Roof insulation, double glazing and floor insulation","CH boiler, fireplace and partial floor heating",CH boiler,"Nefit Topline HR (gas-fired combination boiler from 2010, in ownership)",270 m²,Full ownership,In center,Side garden,100 m² (20 meter deep and 5 meter broad),Located at the north,Carport,Paid parking and resident's parking permits,no
