header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Vlietenburgstraat 3,2271 GM Voorburg        ,https://www.funda.nl/en/koop/voorburg/huis-42590535-vlietenburgstraat-3/?navigateSource=resultlist,20220128_031622,"€ 795,000 kosten koper","€ 4,297    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (185 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,"Desirable residence/villa, corner house",Resale property,1926,Hipped roof covered with roof tiles,Living area185 m²Other space inside the building11 m²Exterior space attached to the building7 m²External storage space3 m²,185 m²,11 m²,7 m²,3 m²,207 m²,748 m³,7 rooms (6 bedrooms),2 bathrooms and 2 separate toilets,Bath and shower,3 stories,Passive ventilation system and TV via cable,E        What does this mean?,CH boiler,CH boiler,"Vaillant (gas-fired from 2010, in ownership)",207 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district","Back garden, front garden and side garden","44 m² (6 meter deep and 7,4 meter broad)",Located at the southwest,Balcony present,Detached wooden storage,Public parking,no
