header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Deurloostraat 63 II,1078 HV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42446574-deurloostraat-63-ii/?navigateSource=resultlist,20220130_192937,"€ 650,000 kosten koper","€ 7,647    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,€ 130.00 per month,Upstairs apartment (apartment),Resale property,1929,Protected townscape or village view (permit needed for alterations) and partly furnished with carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Living area85 m²Other space inside the building1 m²Exterior space attached to the building4 m²,85 m²,1 m²,4 m²,282 m³,4 rooms (2 bedrooms),1 bathroom,Bath and toilet,1 story,3rd floor,TV via cable,G        What does this mean?,Mostly double glazed and floor insulation,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2016, in ownership)",Municipal long-term lease (end date of long-term lease:  01-08-2052),Paid until 01-08-2052,Alongside a quiet road,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 130.00 per month),Yes,Yes,Yes,no
