header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Insulation.1,Type of garage,Capacity,Facilities.1,Insulation.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Professor J.H. Gunningstraat 119,1068 MS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42670201-professor-jh-gunningstraat-119/?navigateSource=resultlist,20220130_183024,"€ 695,000 kosten koper","€ 6,495    The asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 184 per month,2 weeks,Available,Available in consultation,Upstairs apartment (apartment),Resale property,2007,Flat roof covered with asphalt roofing,Living area107 m²Exterior space attached to the building52 m²External storage space21 m²,107 m²,52 m²,21 m²,355 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,5 stories,5th floor,"Outdoor awning, elevator, sliding door and TV via cable",A        What does this mean?,Completely insulated,CH boiler and hot air heating,CH boiler,Combifort ( combination boiler),Ownership encumbered with long-term leaset (end date of long-term lease:  30-09-2055),In residential district and unobstructed surrounding view,Sun terrace,48 m² (8 meter deep and 6 meter broad),Located at the west,Roof terrace present,Storage box,No insulation,Garage and built-in,1 car,Electrical door and electricity,No insulation,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
