header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Graaf Janstraat 55,2713 CH Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-42680206-graaf-janstraat-55/?navigateSource=resultlist,20220129_205236,"€ 220,000 kosten koper","€ 3,438    The asking price per m² (€ 220,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1973,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area64 m²Exterior space attached to the building9 m²External storage space5 m²,64 m²,9 m²,5 m²,207 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,2nd floor,"Elevator, mechanical ventilation and TV via cable",F        What does this mean?,Partly double glazed,Communal central heating,Central facility,Full ownership,Alongside a quiet road and in residential district,Balcony present,Storage box,Electricity,Parking on private property and public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
