header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Oberon 50,5221 LV Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-88022099-oberon-50/?navigateSource=resultlist,20220201_113726,"€ 525,000 kosten koper","€ 3,409    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (154 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,2003,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area154 m²Exterior space attached to the building24 m²External storage space12 m²,154 m²,24 m²,12 m²,150 m²,539 m³,6 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,"Balanced ventilation system, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, draft protection, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Nefit ProLine Nxt HRC 30/CW5 CT (gas-fired combination boiler from 2019, in ownership)",150 m²,Full ownership,Back garden,"75 m² (13 meter deep and 5,75 meter broad)",Located at the northwest accessible via the rear,Roof terrace present,Detached wooden storage,Electricity,Public parking,no
