header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Meppelweg 160,2544 BD Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88014883-meppelweg-160/?navigateSource=resultlist,20220131_234023,"€ 197,500 kosten koper","€ 2,669    The asking price per m² (€ 197,500) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 264.58 per month,Apartment with shared street entrance (apartment),Resale property,1957,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area74 m²Exterior space attached to the building6 m²External storage space12 m²,74 m²,6 m²,12 m²,252 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,1st floor,G        What does this mean?,Double glazing,Communal central heating,Electrical boiler (rental),Long-term lease (end date of long-term lease:  30-12-2028),"€ 59,5 per year",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 264.58 per month),Yes,Yes,Yes,no
