header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
van Lugtenburgstraat 23,2274 KA Voorburg        ,https://www.funda.nl/en/koop/voorburg/huis-42547099-van-lugtenburgstraat-23/?navigateSource=resultlist,20220130_132334,"€ 500,000 kosten koper","€ 4,274    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available immediately,"Single-family home, row house",Resale property,1950,Gable roof covered with roof tiles,Living area117 m²Exterior space attached to the building12 m²External storage space4 m²,117 m²,12 m²,4 m²,148 m²,405 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",148 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"64 m² (12 meter deep and 5,3 meter broad)",Located at the southwest accessible via the rear,Roof terrace present,Detached wooden storage,Public parking and resident's parking permits,no
