header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Type of parking facilities,Plot size,Acceptance,Status,error
Lochtenburg,5481 CN Schijndel        ,https://www.funda.nl/en/koop/schijndel/parkeergelegenheid-88868894-lochtenburg/?navigateSource=resultlist,20220129_104359,"€ 15,000 kosten koper",5 months,Underground parking,15 m²,Available in consultation,Available,no
