header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Huibert van Eijkenstraat 17,1411 TK Naarden        ,https://www.funda.nl/en/koop/naarden/huis-42680254-huibert-van-eijkenstraat-17/?navigateSource=resultlist,20220130_164917,"€ 850,000 kosten koper","€ 5,312    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 26, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1933,Partly furnished with carpets and curtains,Hipped roof covered with roof tiles,Living area160 m²External storage space19 m²,160 m²,19 m²,358 m²,588 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Air conditioning, passive ventilation system, TV via cable and solar panels",G        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler and partial floor heating,CH boiler,"Gas-fired combination boiler from 2014, in ownership",358 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district","Back garden, front garden and side garden",132 m² (12 meter deep and 11 meter broad),Located at the northwest accessible via the rear,Garage with carport,1 car,"Electricity, heating and running water",Double glazing,Public parking,no
