header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,error
Nieuwe Houtenseweg 15,3524 SE Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42680128-nieuwe-houtenseweg-15/?navigateSource=resultlist,20220131_162715,"€ 469,000 kosten koper","€ 3,941    The asking price per m² (€ 469,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,2000,Flat roof covered with plastic,Living area119 m²Exterior space attached to the building15 m²External storage space9 m²,119 m²,15 m²,9 m²,106 m²,387 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Mechanical ventilation and solar panels,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2012, in ownership)",106 m²,Municipal long-term lease,Bought off for eternity,In residential district,Back garden and front garden,"36 m² (8 meter deep and 4,5 meter broad)",Located at the southwest accessible via the rear,Roof terrace present,Detached brick storage,"Roof insulation, double glazing, insulated walls and floor insulation",Public parking,no
