header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Magnoliastraat 21,3551 GR Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42511075-magnoliastraat-21/?navigateSource=resultlist,20220131_153647,"€ 265,000 kosten koper","€ 6,163    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (43 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 96 per month,2 months,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,1922,Combination roof covered with asphalt roofing and roof tiles,Living area43 m²Exterior space attached to the building6 m²External storage space7 m²,43 m²,6 m²,7 m²,161 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,Ground floor,B        What does this mean?,Energy efficient window,CH boiler,CH boiler,"Nefit Proline (gas-fired from 2011, in ownership)",Municipal long-term lease,Bought off for eternity,In residential district,Back garden,Detached brick storage,Electricity and running water,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
