header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Joubertstraat 47,2806 GA Gouda        ,https://www.funda.nl/en/koop/gouda/huis-42687293-joubertstraat-47/?navigateSource=resultlist,20220129_004524,"€ 485,000 kosten koper","€ 3,129    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (155 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1960,Gable roof covered with roof tiles,Living area155 m²Exterior space attached to the building4 m²External storage space21 m²,155 m²,4 m²,21 m²,265 m²,395 m³,7 rooms (6 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Outdoor awning, skylight, passive ventilation system, rolldown shutters, flue and TV via cable",E        What does this mean?,Roof insulation and double glazing,CH boiler and gas heater,CH boiler,"Nefit (gas-fired combination boiler from 2014, in ownership)",265 m²,Full ownership,In residential district and freestanding location,"Back garden, front garden and side garden","67 m² (6,45 meter deep and 10,4 meter broad)",Located at the east accessible via the rear,Balcony present,Detached brick garage,1 car,Electricity,No insulation,Public parking,no
