header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Ownership situation,Ownership situation.1,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities,Insulation,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Graafseweg 20,5213 AL Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42687321-graafseweg-20/?navigateSource=resultlist,20220201_105314,"€ 299,500 kosten koper","€ 5,760    The asking price per m² (€ 299,500) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 117.57 per month,Apartment with shared street entrance (apartment),Resale property,2008,Living area52 m²Exterior space attached to the building7 m²External storage space6 m²,52 m²,7 m²,6 m²,200 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,A        What does this mean?,Full ownership,Full ownership,"Alongside water, in center and in residential district",Sun terrace,Built-in,"Built-in, underground parking, parking place and basement",1 car,Electrical door,"Roof insulation, insulated walls and floor insulation",Paid parking and public parking,Yes,Yes,Yes (€ 117.57 per month),Yes,Yes,Yes,no
