header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
IJdok 51,1013 MM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88030765-ijdok-51/?navigateSource=resultlist,20220130_231039,"€ 1,950,000 kosten koper","€ 9,420    The asking price per m² (€ 1,950,000) is calculated by dividing the asking price of the home by the living area (207 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available on 5/23/2022,Mezzanine (apartment),Resale property,2013,Flat roof,Living area207 m²Other space inside the building18 m²Exterior space attached to the building17 m²,207 m²,18 m²,17 m²,716 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,Bath and toilet,1 story,1st floor,Elevator and mechanical ventilation,A+        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"2015, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  24-06-2059),Bought off for eternity,"Alongside a quiet road, on navigable waterway, alongside water, in center and unobstructed surrounding view",Paid parking and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
