header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Insulation.1,Type of parking facilities,error
De Velde 24,8064 PJ Zwartsluis        ,https://www.funda.nl/en/koop/zwartsluis/huis-88018084-de-velde-24/?navigateSource=resultlist,20220128_062010,"€ 325,000 kosten koper","€ 2,241    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1960,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area145 m²Other space inside the building8 m²External storage space36 m²,145 m²,8 m²,36 m²,379 m²,500 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,TV via cable,D        What does this mean?,"Double glazing, energy efficient window and insulated walls",CH boiler,CH boiler,"Nefit Turbo HR Combi (gas-fired combination boiler from 1991, in ownership)",379 m²,Full ownership,"Alongside busy road, alongside a quiet road, outside the built-up area, rural, freestanding location and unobstructed surrounding view",Surrounded by garden,Detached wooden garage,1 car,No insulation,Parking on private property,no
