header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Noordzijde 117,1064 MB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42686670-noordzijde-117/?navigateSource=resultlist,20220130_133526,"€ 300,000 kosten koper","€ 5,085    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (59 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,€ 98.97 per month,Upstairs apartment (apartment),Resale property,1986,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area59 m²Other space inside the building1 m²Exterior space attached to the building10 m²External storage space4 m²,59 m²,1 m²,10 m²,4 m²,187 m³,3 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,1st floor,TV via cable,A        What does this mean?,Double glazing,CH boiler,CH boiler,"HR107 (gas-fired combination boiler, in ownership)",Municipal long-term lease,Paid until 30-09-2049,Municipal long-term lease,Paid until 30-09-2049,"In residential district, freestanding location and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 98.97 per month),Yes,Yes,Yes,no
